CODE,THEME_A_CD,THEME_A_NM,THEME_B_CD,THEME_B_NM,THEME_C_CD,THEME_C_NM,THEME_D_CD,THEME_D_NM,GMAP_X,GMAP_Y
10002140220004,10002,지하철역,14,광주,022,광주 1호선,0004,남광주,124.849250732123,33.477737176973498
10002140220005,10002,지하철역,14,광주,022,광주 1호선,0005,녹동,126.932601995212,35.123381454892801
10002140220006,10002,지하철역,14,광주,022,광주 1호선,0006,농성,126.883904,35.153429000000003
10002140220007,10002,지하철역,14,광주,022,광주 1호선,0007,도산,126.788096308435,35.131819580399402
10002140220008,10002,지하철역,14,광주,022,광주 1호선,0008,문화전당,126.914914662008,35.150627169318398
10002140220009,10002,지하철역,14,광주,022,광주 1호선,0009,돌고개,126.895562,35.152068999999997
10002140220010,10002,지하철역,14,광주,022,광주 1호선,0010,상무,126.848703503335,35.146752183090399
10002140220012,10002,지하철역,14,광주,022,광주 1호선,0012,소태,126.92829280372101,35.133066736147597
10002140220013,10002,지하철역,14,광주,022,광주 1호선,0013,송정공원,126.799340128625,35.143532517447099
10002140220014,10002,지하철역,14,광주,022,광주 1호선,0014,광주송정,126.79152953597401,35.137478850284097
10002140220016,10002,지하철역,14,광주,022,광주 1호선,0016,쌍촌,126.86946500000001,35.151595999999998
10002140220017,10002,지하철역,14,광주,022,광주 1호선,0017,양동시장,126.895589289851,35.1518989653188
10002140220020,10002,지하철역,14,광주,022,광주 1호선,0020,학동,증심사입구,126.92295426902901,35.1394450087626
10002140220021,10002,지하철역,14,광주,022,광주 1호선,0021,평동,126.769426734918,35.124764701590998
10002140220022,10002,지하철역,14,광주,022,광주 1호선,0022,운천,126.85871350737899,35.150524381334499
10002140220023,10002,지하철역,14,광주,022,광주 1호선,0023,화정,126.876721,35.152132000000002
10002140220793,10002,지하철역,14,광주,022,광주 1호선,0793,김대중컨벤션센터,126.84141862365099,35.143155273082201
